,Date,Open,High,Low,Close,Adj Close,Volume,downloadedDate,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
109,2020-01-31,108.90899658203125,109.11499786376953,108.34100341796875,108.87699890136719,108.87699890136719,0,2020-01-31,0.0027,0.0127,0.0353,0.0005,0.0409,0.0287,0.0058,0.0216,0.0003,0.013
110,2020-02-03,108.38099670410156,108.7959976196289,108.36599731445312,108.37200164794922,108.37200164794922,0,2020-02-03,0.0004,0.0,0.0,0.0,0.0063,0.1006,0.0063,0.0,0.0,0.0
111,2020-02-04,108.61000061035156,109.43800354003906,108.55799865722656,108.61199951171875,108.61199951171875,0,2020-02-04,0.0032,0.0079,0.0447,0.0,0.0484,0.0484,0.0121,0.0149,0.0037,0.021
112,2020-02-05,109.44400024414062,109.83399963378906,109.31199645996094,109.4469985961914,109.4469985961914,0,2020-02-05,0.0024,0.0208,0.0331,0.0,0.0292,0.0444,0.0006,0.0247,0.0045,0.0298
113,2020-02-06,109.80400085449219,109.9800033569336,109.78099822998047,109.81400299072266,109.81400299072266,0,2020-02-06,0.0036,0.0144,0.0196,0.0078,0.0362,0.0427,0.0048,0.014,0.0035,0.0188
114,2020-02-07,109.95500183105469,109.97899627685547,109.53099822998047,109.96800231933594,109.96800231933594,0,2020-02-07,0.0023,0.0236,0.0196,0.0025,0.0103,0.0621,0.0304,0.0205,0.0174,0.0137
115,2020-02-10,109.62899780273438,109.87000274658203,109.61100006103516,109.6449966430664,109.6449966430664,0,2020-02-10,0.0005,0.0,0.0,0.0,0.0,0.0032,0.0285,0.0,0.0254,0.0032
116,2020-02-11,109.75800323486328,109.9540023803711,109.74199676513672,109.76599884033203,109.76599884033203,0,2020-02-11,0.0029,0.0252,0.0148,0.0,0.0097,0.0278,0.0149,0.0316,0.0019,0.0155
117,2020-02-12,109.83699798583984,110.12100219726562,109.79000091552734,109.84300231933594,109.84300231933594,0,2020-02-12,0.0023,0.0291,0.0246,0.0019,0.0135,0.0634,0.0191,0.0213,0.0038,0.0156
118,2020-02-13,109.85700225830078,109.97699737548828,109.62799835205078,109.84600067138672,109.84600067138672,0,2020-02-13,0.002,0.0229,0.0265,0.0,0.0115,0.0426,0.0216,0.0183,0.0105,0.0118
119,2020-02-14,109.78600311279297,109.90799713134766,109.70500183105469,109.75800323486328,109.75800323486328,0,2020-02-14,0.0026,0.0172,0.0459,0.01,0.0412,0.0403,0.0136,0.0172,0.0068,0.0108
120,2020-02-17,109.7770004272461,109.9540023803711,109.72100067138672,109.79100036621094,109.79100036621094,0,2020-02-17,0.0007,0.0027,0.0463,0.0,0.0463,0.0245,0.0245,0.0027,0.0,0.0027
121,2020-02-18,109.8290023803711,109.94000244140625,109.65599822998047,109.83000183105469,109.83000183105469,0,2020-02-18,0.0024,0.0216,0.0325,0.0,0.0283,0.0357,0.0028,0.0042,0.0,0.024
122,2020-02-19,109.9280014038086,111.302001953125,109.86599731445312,109.91899871826172,109.91899871826172,0,2020-02-19,0.0019,0.0145,0.0391,0.0033,0.0564,0.0275,0.0145,0.0058,0.0087,0.021
123,2020-02-20,111.2020034790039,112.18599700927734,111.11299896240234,111.20999908447266,111.20999908447266,0,2020-02-20,0.0027,0.023,0.0251,0.0,0.0131,0.0592,0.0168,0.0081,0.0008,0.0241
124,2020-02-21,111.96700286865234,112.16799926757812,111.51699829101562,111.9540023803711,111.9540023803711,0,2020-02-21,0.0047,0.0162,0.0188,0.0021,0.0136,0.0503,0.0055,0.015,0.0021,0.0062
125,2020-02-24,111.55500030517578,111.65699768066406,110.51000213623047,111.55699920654297,111.55699920654297,0,2020-02-24,0.0013,0.0099,0.0453,0.0088,0.0442,0.0199,0.0,0.0111,0.0088,0.0022
126,2020-02-25,110.86699676513672,111.03500366210938,110.03900146484375,110.85700225830078,110.85700225830078,0,2020-02-25,0.0024,0.0225,0.0316,0.0,0.0316,0.0533,0.0135,0.0068,0.009,0.0116
